id	created_time	location	no_comments	no_likes	filter	link	caption	thumbnail	tags	user_name	user_id
1067512094855176582_1233594519	5/09/2015 20:23		2	53	Slumber	https://instagram.com/p/7QkJgnRqGG/	Why world is keeping silent? Why you are keeping silent? #refugees #syria #aylan #worldproblems #not #onecountry #loolalive #please #helpthem	https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/10859999_1674371606115363_168497438_n.jpg	helpthem, onecountry, please, worldproblems, loolalive, not, syria, refugees, aylan	zamzammazda	1233594519
1067511452890014808_1942482792	5/09/2015 20:21		1	70	Normal	https://instagram.com/p/7QkAKvK6RY/	Un like=une pensé 🙏🏽💫👼🏼 #JeSuisAylan #IAylan #YoAylan #EuAylan #IchAylan #JaAylan On pense a toi #aylan ❤️😢👼🏼	https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e35/11856855_403830469828025_2113990054_n.jpg	yoaylan, jesuisaylan, ichaylan, iaylan, jaaylan, euaylan, aylan	jade._.off	1942482792
1067508847563774895_197702053	5/09/2015 20:16		0	28	Lark	https://instagram.com/p/7QjaQVoBuv/	#RIP #Aylan	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11931168_800043983437333_594705721_n.jpg	aylan, rip	rodrigorc1	197702053
1067506243990911845_780321469	5/09/2015 20:11	-4.448499143, -49.108885071	0	44	Amaro	https://instagram.com/p/7Qi0Xklvtl/	#aylan	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s480x480/e35/11875277_909089029184665_1964669261_n.jpg	aylan	moraes2512	780321469
1067505526456867005_1560638733	5/09/2015 20:09		1	31	Normal	https://instagram.com/p/7Qip7UOli9/	Savaşlarda çıkarları için acımadan çocuklari katledenler, bir zamanlar sizin icin de bir lolipop dan daha degerli değildi dünya! Those who slaughter children in wars without mercy! Also for you the world was not more valuable than a lollipop once upon a time.. #peace #nowar #happychildren #lollipop #aylan #galip #syiria #baris #savasahayir #mutlucocuklar	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11934592_1490298181285514_689459907_n.jpg	baris, mutlucocuklar, galip, savasahayir, peace, nowar, syiria, aylan, lollipop, happychildren	aysenevac	1560638733
1067503820690257898_904251884	5/09/2015 20:06		0	30	Normal	https://instagram.com/p/7QiRGsnXfq/	#aylan#war#refugees #syria #bodrum#children #child#peace#desperate #nohopeforhumanity #me#follow#aylankurdi💔 #syrian#love#turkey #rip #beach#young#humanity #lost#europe #freedom #hopeless #boy#heart	https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/11850075_1490354561258440_804663797_n.jpg	europe, heart, love, refugees, rip, me, aylankurdi💔, desperate, child, follow, syrian, children, turkey, boy, bodrum, lost, beach, peace, young, humanity, hopeless, freedom, syria, nohopeforhumanity, war, aylan	wardgeldof	904251884
1067503437886041647_1583358370	5/09/2015 20:05		9	192	Hefe	https://instagram.com/p/7QiLiLtK4v/	فقط می توان گریست فرشته ماهی من، مردنت چقدر غم است نهنگ ها همه هم خودکشی کنند کم است #علی_فردوسی #شعر #جنگ #صلح #بیت #آیلان #بای_ذنب_قتلت #aylan	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11934716_523875217761823_1534312242_n.jpg	بای_ذنب_قتلت, جنگ, علی_فردوسی, بیت, آیلان, شعر, aylan, صلح	alifer2c	1583358370
1067501623779762617_648895743	5/09/2015 20:02		2	107	Juno	https://instagram.com/p/7QhxIqi6G5/	#drawing #line #exhibition #war #sketch #turquie #kid #aylan #kurdi #Life #Desenho #guerra #turquia	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/e35/11909269_947237641986150_853277396_n.jpg	desenho, sketch, turquie, kurdi, guerra, life, war, exhibition, line, turquia, drawing, aylan, kid	micheel.art	648895743
1067501424140024498_780321469	5/09/2015 20:01	-4.448499143, -49.108885071	1	44	Juno	https://instagram.com/p/7QhuOvFvqy/	#aylan	https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s480x480/e35/11939647_1608829259367736_862227616_n.jpg	aylan	moraes2512	780321469
1067501223332818795_683940778	5/09/2015 20:01		5	65	Normal	https://instagram.com/p/7QhrTuDC9r/	This world didn't deserve you kid 😦😦😣😔 #aylan #aylankurdi #syria #syrianrefugees #fuck #isis and also fuck those who didn't help him	https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/11373923_720540288052408_1100248999_n.jpg	syrianrefugees, aylankurdi, isis, syria, fuck, aylan	farzam_12	683940778
1067500178299917605_15693812	5/09/2015 19:59	48.867465027, 2.364184376	0	23	Hefe	https://instagram.com/p/7QhcGdO5Ul/	Aylan and the others, never forget, never forgive. #pasenmonnom #aylan #weloverefugees #republique #Paris #France	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11849044_702488986562623_290239597_n.jpg	republique, aylan, paris, weloverefugees, pasenmonnom, france	kenzpics	15693812
1067499391681312915_1191001805	5/09/2015 19:57		165	2894	Normal	https://instagram.com/p/7QhQp3HDiT/	--- لالا لالا گل پونه بخواب ای ناز دردونه بخواب ای کودک نازم بخواب ای کودک سوری به روی خاک مهجوری بخواب ای بغض آواره که موشک، بمب بیداره بخواب ا	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11925634_692784197524220_1077784199_n.jpg		hamgardi	1191001805
1067498588029176925_911553442	5/09/2015 19:56		0	36	Normal	https://instagram.com/p/7QhE9Ztcxd/	Dios tenga un su gloria ha este pobre inocente que no sabia cual era su destino y que su familia solo buscaba un poco de tranquilidad en otra parte ..#aylankurdi💔 #aylan 🙏🙏🙏 Q.E.P.D amén .	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11910385_1627594104171750_1644170826_n.jpg	aylankurdi💔, aylan	mishelibedoya	911553442
1067498471165459022_780321469	5/09/2015 19:55		0	50	Normal	https://instagram.com/p/7QhDQkFvpO/	#aylan	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s480x480/e35/11821158_874421465973219_1645816349_n.jpg	aylan	moraes2512	780321469
1067498328282456886_338971623	5/09/2015 19:55		4	17	Normal	https://instagram.com/p/7QhBLfmWM2/	Puede avanzar la tecnología, pero si el ser humano no transforma su corazón, seguiremos siendo las mismas BESTIAS. La vida es un mar de aciertos y desaciertos, por eso Creo en la ESPERANZA del hombre y que podemos cambiar algo o tener la actitud de cambio!! #Indignación #TristezaInfinita #Aylan	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/e35/11849418_1660607597559430_913192619_n.jpg	tristezainfinita, indignación, aylan	wilmaira	338971623
1067498171699068294_285170030	5/09/2015 19:55		0	16	Normal	https://instagram.com/p/7Qg-5qgH2G/	#Aylan #Emigración #Bastayademuertes	https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/11821215_486172638224849_6020949_n.jpg	emigración, bastayademuertes, aylan	gemahernandezorquin	285170030
1067497891779935474_1420565350	5/09/2015 19:54		2	39	Normal	https://instagram.com/p/7Qg60-BXzy/	El niño de la playa...esta imagen vale mas que mil palabras , no tengo palabras para expresar lo triste que me siento al ver tanto niños como Aylan que mueren a diario por culpa de tantas guerras estupidas en el mundo y por culpa de esas guerras los ciudadanos tienen que emigrar para buscar una mejor calidad de vida y buscar su protección, sus gobiernos lo que deberían es de preocuparse por el bienestar de sus ciudadanos y lo que hacen es estar pendiente de tener mas y mas y para los ciudadanos nada... pelean por religiones, por petróleo y infinitas cosas que al final es polvo. Dios es el unico que nos ayudará. . #aylan #bastadeguerrasestupidas #paz #Dios	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/e35/11909978_152363555106082_177116523_n.jpg	paz, bastadeguerrasestupidas, aylan, dios	marn103	1420565350
1067497589707678147_2018491831	5/09/2015 19:54		0	52	Normal	https://instagram.com/p/7Qg2bpHKHD/	Not nations, not ethnic, or not religions. I'm so sorry. I'm angry with myself . I'm stupid, useless, and and and mixed feelings. I hope you get a great life in heaven. I'm Mohammad Wisnu Arif Sektiono Deep in My pray, my heart, & my tears to you. Aylan al-Kurdi, Alloh TA'ALA with you. #rip #aylan #aylankurdi💔 #aylan_kurdi #pray #pray_aylan #boy #human #muslim #moeslim #islam #Islamic #people #Suriah #Syria #Syrian #Indonesia #countries #world #internasional	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s480x480/e35/11850120_1662991103915047_202571128_n.jpg	internasional, people, pray_aylan, muslim, rip, islamic, aylankurdi💔, human, world, syrian, islam, boy, moeslim, pray, indonesia, suriah, aylan, syria, countries, aylan_kurdi	wisnu_affandi3	2018491831
1067496237304213196_1647231370	5/09/2015 19:51		2	50	Moon	https://instagram.com/p/7QgiwHlW7M/	#CHARLIE #JESUISCHARLIE #charliehebdo #paris #Europe #aylan #migrants	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11906316_1623113934643384_1958531698_n.jpg	europe, jesuischarlie, migrants, paris, charlie, charliehebdo, aylan	koen_kemp	1647231370
1067495698863717398_2079000478	5/09/2015 19:50		0	46	Normal	https://instagram.com/p/7Qga6qB3wW/	#refugees #aylan #jesuisaylan #photojournalism #paris #france #paris	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11856626_875420019206144_1724617699_n.jpg	jesuisaylan, photojournalism, paris, refugees, aylan, france	arnauddumontier	2079000478
1067495423968557754_55915013	5/09/2015 19:49		2	383	Normal	https://instagram.com/p/7QgW6pADq6/	"No somos nada si no estamos prestos a ser sensibles con la humanidad. - Como esto no lo van a ver en las noticias de los medios vendidos al poder de turno (porque para ellos mostrar una tragedia ""aislada"" está bien, pero no dejar en evidencia que el sistema al que responden es criminal) les cuento un poco de lo que pasa en el mundo. Esta gente huye de países como Siria, Iraq y Afganistán, y Libia. Si no lo recuerdan, en los 3 últimos la ONU y EEUU había dirigido bombardeos, guerras e invasiones...para ""democratizar"" esos países. Yo no sé si es que hay que ser más gráfico y decir que sus únicas intensiones siempre fueron el saqueo y la destrucción de países con excusas falsas. Pero por si acaso lo hago. Piensen esto cuando defiendan incursiones armadas contra países que, por ser simplemente diferentes desde la visión occidental, son considerados bárbaros o criminales. Y pregúntense quiénes son realmente los bárbaros y criminales que provocan estos desastres. ""Refugiados de Tripoli y otras personas del Norte de África que escapan a Europa"" --------------------------------------------------- #Aylan #Humanity #refugees #peace #syria #war #worldwide #shame #refugeeswelcome #noticias #univision #telemundo #telefutura #galavision #ny1 #alrojovivo #primerimpacto #turkey #childrenofsyria #europa #fundaciones #fundacionleomessi #Arre #gh2015 #migrantes #immigrants"	https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/11261351_1701938350041444_580753120_n.jpg	worldwide, fundacionleomessi, peace, europa, refugeeswelcome, childrenofsyria, univision, migrantes, ny1, noticias, shame, alrojovivo, galavision, primerimpacto, turkey, arre, telefutura, humanity, immigrants, telemundo, fundaciones, gh2015, syria, refugees, war, aylan	operacion_lirica	55915013
1067492942999709926_321308833	5/09/2015 19:44		14	215	Normal	https://instagram.com/p/7Qfy0Du-jm/	#Humanity has failed today! An artwork by me in the memory of the deceased child. May his soul rest in peace! 😢 #RIPAlan	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11252509_939136869492483_169489921_n.jpg	turkey, ripalankurdi, pakistan, ig_photosentez, huffpostgram, im_pakistan, ripaylan, dawndotcom, canada, ig_pakistan, riphumanity, aylankurdi, etribune, ripaylankurdi, middleeast, ripalan, humanity, aylan	syedemamali	321308833
1067492301515279802_1378699626	5/09/2015 19:43	48.867225, 2.36358	0	25	Inkwell	https://instagram.com/p/7QfpeoSE26/	Liberté - égalité - FRATERNITÉ #welcome #behuman #aylan	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11849317_1495626380751563_1579726437_n.jpg	welcome, behuman, aylan	jlgmry	1378699626
1067491451554789920_431018101	5/09/2015 19:41		1	21	Normal	https://instagram.com/p/7QfdHCsHog/	"Y el mar dijo: ""Lo devuelvo porque no soy culplable Del odio Del fanatismo De la muerte De la guerra De la incomprensión Del racismo Del dolor... Simplemente ... soy el mar."" Angelitos demasiado pronto. #SyrianKid #Aylan"	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s480x480/e35/11849981_464949377017339_1633209923_n.jpg	aylan, syriankid	bona.aye	431018101
1067490761036292339_1949006303	5/09/2015 19:40		0	37	Normal	https://instagram.com/p/7QfTD8lGDz/	#Aylan 🙏🏻 un kurde de syrie ✌🏼	https://scontent.cdninstagram.com/hphotos-xta1/l/t51.2885-15/s480x480/e35/11875332_901263963293858_1416319062_n.jpg	aylan	rawan_lacrapule	1949006303
1067490228618529423_1413765129	5/09/2015 19:39		2	40	Normal	https://instagram.com/p/7QfLUGAgqP/	SIENTO FRIO, MUCHO FRIO HACE VARIOS DIAS, SILENCIO POR FUERA Y GRITO POR DENTRO . . . @osvaldolaportok #Paz #Ayuda #acnur #BastaDeGuerra #Refigiarldo #refugiados #esperansa #sensibilidad #Vida #Oportunidad #Hermandad #Vida #Chambao #Aylan #Siria #Mundo	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11821108_763611847083403_506192745_n.jpg	sensibilidad, refigiarldo, ayuda, siria, acnur, mundo, chambao, esperansa, bastadeguerra, oportunidad, hermandad, refugiados, paz, aylan, vida	diegocuellarok	1413765129
1067490216666420101_474986747	5/09/2015 19:39		0	16	Normal	https://instagram.com/p/7QfLI9m1OF/	#aylan #syria #refugees #nomorevictims #morehumanity	https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s480x480/e35/10864785_938884456178199_942560235_n.jpg	morehumanity, syria, nomorevictims, refugees, aylan	assimarzouk	474986747
1067490068203683880_2157855623	5/09/2015 19:39		6	32	Normal	https://instagram.com/p/7QfI-sicAo/	Je moet begrijpen dat niemand zijn kind in een boot doet tenzij, het water veiliger is dan het land. #sadasfuck #aylan	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/e35/11939543_1074255325917815_25638341_n.jpg	sadasfuck, aylan	zeyrida.vdb	2157855623
1067488482953597922_1446514419	5/09/2015 19:36		2	275	Normal	https://instagram.com/p/7Qex6URRPi/	Love is ! #cute#love#loveit#loveher#lover#cartoon#caricature#caricators#draw#graphic#design#illustrator#illustration#sketch#humor#girl#woman#daughter##عشق#زن#دختر#عاشق#كارتون#كاريكاتور#طنز#shahrokhheidari #شاهرخ_حیدری #aylan #art#paint	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11374413_1491352064509085_613107189_n.jpg	cute, sketch, woman, love, daughter, caricators, loveit, كارتون, draw, illustration, كاريكاتور, زن, graphic, design, طنز, art, girl, عشق, cartoon, loveher, caricature, humor, shahrokhheidari, شاهرخ_حیدری, paint, عاشق, lover, illustrator, دختر, aylan	shahrokhheidariii	1446514419
1067487099889733953_789058923	5/09/2015 19:33		3	46	Normal	https://instagram.com/p/7QedyPPVFB/	#aylan #immigration #human_rights #refugees #stopwar	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11909152_962440313777491_255781166_n.jpg	stopwar, refugees, immigration, aylan, human_rights	missholeh	789058923
1067485268716057565_304689635	5/09/2015 19:29		0	47	Moon	https://instagram.com/p/7QeDI0yHPd/	Όχι όταν τα σκοτώνουν.. #Rip #aylan #prayforsyria #prayforrefugees 🙏🙏	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e35/11849369_571193876353505_1138087662_n.jpg	prayforsyria, aylan, rip, prayforrefugees	giannalo	304689635
